"AccountsController__auto_complete","invariant account_contact_has_account","z3",347,60,242,321,0.05,3840.0,314,"correct"
"AccountsController__auto_complete","invariant account_contact_has_contact","z3",347,60,242,321,0.05,3840.0,310,"correct"
"AccountsController__auto_complete","invariant account_opportunity_has_account","z3",347,60,242,321,0.05,3840.0,314,"correct"
"AccountsController__auto_complete","invariant account_opportunity_has_opportunity","z3",347,60,242,321,0.05,3840.0,310,"correct"
"AccountsController__auto_complete","invariant contact_opportunity_has_contact","z3",347,60,242,321,0.05,3850.24,300,"correct"
"AccountsController__auto_complete","invariant contact_opportunity_has_opportunity","z3",347,60,242,321,0.05,3840.0,289,"correct"
"AccountsController__auto_complete","invariant permissions_apply_to_either_groups_or_users","z3",347,60,242,322,0.06,4065.28,1766,"correct"
"AccountsController__auto_complete","invariant task_has_user","z3",347,60,242,320,0.05,3840.0,291,"correct"
"AccountsController__auto_complete","ac read at__account","z3",347,60,242,305,0.05,3450.88,12,"correct"
"AccountsController__contacts","invariant account_contact_has_account","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__contacts","invariant account_contact_has_contact","z3",164,60,237,217,0.03,2416.64,19,"correct"
"AccountsController__contacts","invariant account_opportunity_has_account","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__contacts","invariant account_opportunity_has_opportunity","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__contacts","invariant contact_opportunity_has_contact","z3",164,60,237,217,0.03,2426.88,14,"correct"
"AccountsController__contacts","invariant contact_opportunity_has_opportunity","z3",164,60,237,217,0.03,2385.92,13,"correct"
"AccountsController__contacts","invariant permissions_apply_to_either_groups_or_users","z3",164,60,237,217,0.03,2498.56,46,"correct"
"AccountsController__contacts","invariant task_has_user","z3",164,60,237,216,0.03,2416.64,13,"correct"
"AccountsController__contacts","ac read at__account","z3",164,60,237,200,0.03,2304.0,10,"correct"
"AccountsController__create","invariant account_contact_has_account","z3",164,60,237,220,0.03,2498.56,18,"correct"
"AccountsController__create","invariant account_contact_has_contact","z3",164,60,237,220,0.03,2396.16,17,"correct"
"AccountsController__create","invariant account_opportunity_has_account","z3",164,60,237,220,0.03,2498.56,18,"correct"
"AccountsController__create","invariant account_opportunity_has_opportunity","z3",164,60,237,220,0.03,2396.16,17,"correct"
"AccountsController__create","invariant contact_opportunity_has_contact","z3",164,60,237,220,0.03,2416.64,11,"correct"
"AccountsController__create","invariant contact_opportunity_has_opportunity","z3",164,60,237,220,0.03,2396.16,10,"correct"
"AccountsController__create","invariant permissions_apply_to_either_groups_or_users","z3",164,60,237,221,0.03,2519.04,43,"correct"
"AccountsController__create","invariant task_has_user","z3",164,60,237,220,0.02,2396.16,10,"correct"
"AccountsController__create","ac creation [Account]","z3",164,60,237,204,0.03,2283.52,10,"correct"
"AccountsController__create","ac read at__account","z3",164,60,237,204,0.03,2283.52,8,"correct"
"AccountsController__destroy","invariant account_contact_has_account","z3",178,60,246,222,0.03,2570.24,40,"correct"
"AccountsController__destroy","invariant account_contact_has_contact","z3",178,60,246,222,0.03,2570.24,31,"correct"
"AccountsController__destroy","invariant account_opportunity_has_account","z3",178,60,246,222,0.03,2570.24,40,"correct"
"AccountsController__destroy","invariant account_opportunity_has_opportunity","z3",178,60,246,222,0.04,2570.24,31,"correct"
"AccountsController__destroy","invariant contact_opportunity_has_contact","z3",178,60,246,222,0.03,2570.24,17,"correct"
"AccountsController__destroy","invariant contact_opportunity_has_opportunity","z3",178,60,246,222,0.03,2478.08,16,"correct"
"AccountsController__destroy","invariant permissions_apply_to_either_groups_or_users","z3",178,60,246,223,0.02,2580.48,48,"correct"
"AccountsController__destroy","invariant task_has_user","z3",178,60,246,221,0.03,2478.08,16,"correct"
"AccountsController__destroy","ac deletion [Account]","z3",178,60,246,206,0.03,2375.68,10,"correct"
"AccountsController__destroy","ac deletion [AccountOpportunity]","z3",178,60,246,206,0.07,4792.32,486,"incorrect"
"AccountsController__destroy","ac deletion [AccountContact]","z3",178,60,246,206,0.07,4792.32,470,"incorrect"
"AccountsController__destroy","ac read at__account","z3",178,60,246,206,0.03,2375.68,9,"correct"
"AccountsController__edit","invariant account_contact_has_account","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__edit","invariant account_contact_has_contact","z3",164,60,237,217,0.03,2416.64,19,"correct"
"AccountsController__edit","invariant account_opportunity_has_account","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__edit","invariant account_opportunity_has_opportunity","z3",164,60,237,217,0.03,2385.92,19,"correct"
"AccountsController__edit","invariant contact_opportunity_has_contact","z3",164,60,237,217,0.03,2426.88,14,"correct"
"AccountsController__edit","invariant contact_opportunity_has_opportunity","z3",164,60,237,217,0.03,2385.92,13,"correct"
"AccountsController__edit","invariant permissions_apply_to_either_groups_or_users","z3",164,60,237,217,0.02,2498.56,46,"correct"
"AccountsController__edit","invariant task_has_user","z3",164,60,237,216,0.03,2416.64,13,"correct"
"AccountsController__edit","ac read at__account","z3",164,60,237,200,0.02,2304.0,10,"correct"
"AccountsController__filter","invariant account_contact_has_account","z3",166,60,239,216,0.03,2396.16,19,"correct"
"AccountsController__filter","invariant account_contact_has_contact","z3",166,60,239,216,0.03,2396.16,19,"correct"
"AccountsController__filter","invariant account_opportunity_has_account","z3",166,60,239,216,0.03,2396.16,19,"correct"
"AccountsController__filter","invariant account_opportunity_has_opportunity","z3",166,60,239,216,0.03,2396.16,19,"correct"
"AccountsController__filter","invariant contact_opportunity_has_contact","z3",166,60,239,216,0.03,2385.92,14,"correct"
"AccountsController__filter","invariant contact_opportunity_has_opportunity","z3",166,60,239,216,0.03,2396.16,13,"correct"
"AccountsController__filter","invariant permissions_apply_to_either_groups_or_users","z3",166,60,239,217,0.03,2498.56,46,"correct"
"AccountsController__filter","invariant task_has_user","z3",166,60,239,215,0.03,2396.16,13,"correct"
"AccountsController__filter","ac read at__account","z3",166,60,239,199,0.03,2273.28,10,"correct"
"AccountsController__filter","ac read at__accounts","z3",166,60,239,199,0.03,2273.28,10,"correct"
"AccountsController__index","invariant account_contact_has_account","z3",166,60,237,217,0.03,2406.4,14,"correct"
"AccountsController__index","invariant account_contact_has_contact","z3",166,60,237,217,0.02,2406.4,14,"correct"
"AccountsController__index","invariant account_opportunity_has_account","z3",166,60,237,217,0.03,2406.4,14,"correct"
"AccountsController__index","invariant account_opportunity_has_opportunity","z3",166,60,237,217,0.03,2416.64,14,"correct"
"AccountsController__index","invariant contact_opportunity_has_contact","z3",166,60,237,217,0.03,2396.16,9,"correct"
"AccountsController__index","invariant contact_opportunity_has_opportunity","z3",166,60,237,217,0.03,2416.64,8,"correct"
"AccountsController__index","invariant permissions_apply_to_either_groups_or_users","z3",166,60,237,218,0.02,2488.32,41,"correct"
"AccountsController__index","invariant task_has_user","z3",166,60,237,216,0.03,2406.4,8,"correct"
"AccountsController__index","ac read at__accounts","z3",166,60,237,200,0.02,2283.52,7,"correct"
"AccountsController__new","invariant account_contact_has_account","z3",169,60,243,220,0.03,2519.04,18,"correct"
